"Title","author","published","ISBN","price","image","category","category","category","category"
"Levemåder","Svend Åge Madsen"," fra 2004 på forlaget Gyldendal. Hft. 281sider","87-88135-15-2","20 kr","http://www.bogbasen.dk/images/3739698_125_125.jpg","Skønlitteratur","Romaner"
"Barolo Kvartetten","Bjarne Reuter"," fra 2002 på forlaget Gyldendal. Indb. 275sider","87-88135-15-2","20 kr","http://www.bogbasen.dk/images/3731472_125_125.jpg","Skønlitteratur","Romaner"
"Johannes Møllehave & Benny Andersen: Det skal MÆRKES at vi lever","Karen Thisted"," fra 2003 på forlaget Politiken. Indb. 278sider","87-88135-15-2","25 kr","http://www.bogbasen.dk/images/3739691_125_125.jpg","Samfundsvidenskab"
"Ballroom Dans, med CD, dansediagrammer og danseskabeloner. Engelsk Vals, Quickstep, Tango, Rumba, Samba, Cha Cha Cha","Walter Laird, oversat og bearbejdet af Britt Bendixen"," fra 1995 på forlaget Gyldendal. Indb. Stort format, illustreret. Som ny","8700210366","75 kr","http://www.bogbasen.dk/images/3731321_125_125.jpg","Sport & fritid","Hobby"
"Mennesker i Jungle","Eric Lundqvist"," fra 1958 på forlaget Fremad. Indb. 233sider, illustreret","8700210366","20 kr","http://www.bogbasen.dk/images/3731321_125_125.jpg","Samfund & historie"
"Kunsthistorien - Fremstillet i dens Hovedtræk","Wilhelm Lübke - omarbejdet i mange partier, særlig med hensyn til kunsten i Norden af Jul.Lange","3. udgave fra 1901 på forlaget Det Nordiske. Indb. 423sider med 24 tildels farvetrykte bilag og 600 textbilleder.","8700210366","50 kr","http://www.bogbasen.dk/images/3740888_125_125.jpg","Kunsthistorie"
"Danmarks Søfart og Søhandel I+II - fra de ældste tider til vore dage","Bering Liisberg (red)","1. udgave fra 1919 på forlaget Nyt Nordisk. 2 indb.bøger 21x27cm. 782+790sider med flere tusind illustrationer","8700210366","150 kr","http://www.bogbasen.dk/images/3740385_125_125.jpg","Samfund & historie"
"Teknikkens Vidundere i Fartens Tidsalder I+II","Edgar B. Schieldrop"," fra 1935 på forlaget Nordisk. 2 indb.bøger 20x27cm. 568+699sider, med illustrationer i foto og tegning","8700210366","200 kr","http://www.bogbasen.dk/images/3678793_125_125.jpg","Samfund & historie"
"SØSTER","Rosamund Lupton","2. udgave fra 2013 på Forlaget Turbulenz","","25 kr","http://www.bogbasen.dk/images/3687902_125_125.jpg","Skønlitteratur","Historie:Danmark","Arkæologi","Romaner","Samfund & historie","Skønlitteratur","Skønlitteratur","Humor","Biografier","Idræt","Skønlitteratur","Børnebøger","Sundhed","Medicin","Humor","Skønlitteratur","Romaner","Skønlitteratur","Romaner","Historie:Kultur","Kirkehistorie","Håndarbejde/hobby/håndværk","Studiebøger","Filosofi","Skønlitteratur","Skuespil","Filosofi","Børnebøger","Ungdom","Skønlitteratur","Fortællinger","Teologi","Studiebøger","Samfund & historie","Lokalhistorie","Studiebøger","Naturvidenskab","Erindringer","Samfund & historie","Amerika/USA","Håndarbejde/hobby/håndværk","Hobby","Skønlitteratur","Noveller","Fortællinger","Kogebøger","Historie:Kultur","Skønlitteratur","Skuespil","Religion","Anden verdenskrig","Samfundsvidenskab","Børnebøger","Samfund & historie","Studiebøger","Filosofi","Ledelse & Management","Studiebøger","Studiebøger","Skønlitteratur","Skønlitteratur","Romaner","Krimi/spænding","Kunst & kultur","Kemi","Studiebøger","Skønlitteratur","Ungdom","Skønlitteratur","Litteraturvidenskab","Selvudvikling","Romaner","Sygdom/sundhed","Medicin","Skønlitteratur","Lokalhistorie","Personlig udvikling","Lokalhistorie","Samfund & historie","Børnebøger","Historie:Danmark","Arkæologi","Ungdom","Børnebøger","Skønlitteratur","Romaner","Arkitektur","Kunst & kultur","Romaner","Skønlitteratur","Religion","Børnebøger","Skønlitteratur","Krimi/spænding","Håndarbejde/hobby/håndværk","Antikviteter","Kunsthistorie","Skønlitteratur","Noveller","Skønlitteratur","Digte","Skønlitteratur","Digte","Kogebøger","Mad & gastronomi","Studiebøger","Filosofi","Biografier","Børnebøger","Ungdom","Skønlitteratur","Dokumentar","Romaner","Romaner","Studiebøger","Studiebøger","Sprog","Samfund & historie","Grønland","Erindringer","Samfund & historie","Hus & have","Erindringer","Samfund & historie","Samfundsvidenskab","Afrika","Historie:Danmark","Anden verdenskrig","Vinbøger","Hobby","Håndarbejde/hobby/håndværk","Skønlitteratur","Børnebøger","Romaner","Skønlitteratur","Krimi/spænding","Naturvidenskab","Studiebøger","Erindringer","Natur","Historie:Kultur","Skønlitteratur","Studiebøger","Skønlitteratur","Studiebøger","Ungdom","Skønlitteratur","Dokumentar","Transportmidler","Teknik","Rejsebøger/guides","Skønlitteratur","Drama","Personlig udvikling","Historie:Kultur","Vinbøger","Børnebøger","Kogebøger","Mad & gastronomi","Dokumentar","Memoirer","Erindringer","Kunsthistorie","Børnebøger","Skønlitteratur","Romaner","Børnebøger","Ungdom","Skønlitteratur","Studiebøger","Ordbøger & leksika","Dokumentar","Pædagogik","Studiebøger","Natur","Erindringer","Skønlitteratur","Lokalhistorie","Krimi/spænding","Romaner"
"Uden skyld","Viveca Sten"," fra 2012 på forlaget Rosinante, hft. 365 sider","","25 kr","http://www.bogbasen.dk/images/3687908_125_125.jpg","Skønlitteratur","Krimi/spænding"
"Tavse vidner","Richard North Patterson"," fra 2000 på forlaget Egmont, indbundet 492 sider","","25 kr","http://www.bogbasen.dk/images/3687903_125_125.jpg","Skønlitteratur","Krimi/spænding"
"Valeria","Maria Helleberg","Historisk Roman fra det gamle Rom år 58 f.kr.","","20 kr","http://www.bogbasen.dk/images/3716694_125_125.jpg","Romaner","Skønlitteratur"
"One Fifth Aveny","Candace Bushnell","1. udgave fra 2009 på forlaget Lindhart og Ringhof, hft. 488 sider","","30 kr","http://www.bogbasen.dk/images/3662799_125_125.jpg","Skønlitteratur","Romaner"
"Den sidste Don","Mario Puzo"," fra 1996 på forlaget Egmont, indbunden 458 sider","","20 kr","http://www.bogbasen.dk/images/3662774_125_125.jpg","Skønlitteratur","Romaner"
"Sophies Valg","William Styron"," fra 1984 på forlaget Canemore, indbunden 528, sider.","","20 kr","http://www.bogbasen.dk/images/3662846_125_125.jpg","Skønlitteratur"
"Yacoubians Hus","Alaa al-Aswany"," fra 2007 på forlaget Hr. Ferdinand, indbundet, 266 sider","","25 kr","http://www.bogbasen.dk/images/3716695_125_125.jpg","Skønlitteratur","Romaner"
"Kejserinde Orkide","Anchee Min"," fra 2004 på forlaget Bogklubben, indbundet, 430 sider","","25 kr","http://www.bogbasen.dk/images/3662787_125_125.jpg","Skønlitteratur"
"Suk hjerte","Dorrit Willumsen","Detaljerig og humoristisk slægtsroman fra Kbh gennem 3 kvindeliv fra 1930-erne og frem.","","20 kr","http://www.bogbasen.dk/images/3663526_125_125.jpg","Skønlitteratur","Romaner"
"Kronprinsessen","Hanne Vibeke Holst"," fra 2002 på forlaget Gyldendal paperback, 410sider","","25 kr","http://www.bogbasen.dk/images/3652607_125_125.jpg","Skønlitteratur","Romaner"
"Lukket land","Rose Tremain"," fra 1998 på forlaget Fremad, indbundet, 396 sider.","","20 kr","http://www.bogbasen.dk/images/3662795_125_125.jpg","Skønlitteratur","Romaner"
"To familier","Vilhelm Topsøe"," fra 1981 på forlaget Danmark Hardcover, 223sider","","20 kr","http://www.bogbasen.dk/images/3662795_125_125.jpg","Skønlitteratur"
"Vejen til Lagoa Santa","Henrik Stangerup"," fra 1982 på forlaget Gyldendals Bogklub, indbundet, 279 sider","","20 kr","http://www.bogbasen.dk/images/3662932_125_125.jpg","Skønlitteratur","Romaner"
"Behold resten","Thomas McGuane"," fra 1992 på Forlaget Per Kofoed, paper back,248 sider","","20 kr","http://www.bogbasen.dk/images/3731486_125_125.jpg","Skønlitteratur","Romaner"
"Morgengaven","Dea Trier Mørch","1. udgave fra 1987 på forlaget Gyldendals Dansklærerforening, paper back, 268 sider","","20 kr","http://www.bogbasen.dk/images/3692381_125_125.jpg","Skønlitteratur","Romaner"
"Politisk korrekte eventyr","James Finn Garner"," fra 1995 på forlaget Aschehoug, hft. 131 sider, illustreret med tegninger","","20 kr","http://www.bogbasen.dk/images/3662800_125_125.jpg","Skønlitteratur"
"Sikken et held!","Arne -Myggen- Hansen"," fra 1965 på forlaget Rasmus Naver. Hft. 138 sider","","25 kr","http://www.bogbasen.dk/images/3666265_125_125.jpg","Skønlitteratur","Humor","Romaner"
"Det bedste og det værste - Eline Besser til det sidste","Jytte Borberg"," fra 1978 på forlaget Gyldendals Bogklub, indbundet,166 sider","","20 kr","http://www.bogbasen.dk/images/3663506_125_125.jpg","Skønlitteratur","Romaner"
"Menneskeguden eller livets mening","Luc Ferry"," fra 1997 på forlaget Munksgaard/ Rosinante, hft. 211 sider.","","30 kr","http://www.bogbasen.dk/images/3662796_125_125.jpg","Filosofi"
"Vilde svaner - Tre døtre af Kina","Jung Chang"," fra 1995 på forlaget Bogklubben 12 bøger, indbundet, 618 sider","","25 kr","http://www.bogbasen.dk/images/3669325_125_125.jpg","Samfundsvidenskab"
"Pendules  - om antikke URE","J. O. Scherer","Hft. (12x18,5cm) fransk tekst. 19 farvefotos med beskrivele. 
SPAR PORTO ved at købe mere samlet - indtil 5kg sendes for 40kr. - til afhentning i pakkeshop.","","20 kr","http://www.bogbasen.dk/images/3740900_125_125.jpg","Hobby","Antikviteter"
"Alle folks sol","Klaus Slavensky"," fra 1995 på forlaget Det danske center for Menneskerettigheder. Indb. 31sider, illustreret af Niels Witten","","10 kr","http://www.bogbasen.dk/images/3729871_125_125.jpg","Børnebøger"
"Almen psykologi 1 - indlæring, hukommelse, glemsel m.m.","K. B. Madsen"," fra 1968 på forlaget Gyldendals pædagogiske bibliotek","","20 kr","http://www.bogbasen.dk/images/3729884_125_125.jpg","Psykologi","Studiebøger"
"IDA - et mongolbarns opvækst i hjemmet","Ulla Bondo"," fra 1977 på forlaget Gyldendal","8701568612","20 kr","http://www.bogbasen.dk/images/3644278_125_125.jpg","Studiebøger"
"Retten til nyttig arbejdsløshed - og dens organiserede fjender","Ivan Illich"," fra 1979 på forlaget Samlerens Bogklub","8701048317","20 kr","http://www.bogbasen.dk/images/3644282_125_125.jpg","Skønlitteratur","Historie:Danmark","Arkæologi","Romaner","Samfund & historie","Skønlitteratur","Skønlitteratur","Humor","Biografier","Idræt","Skønlitteratur","Børnebøger","Sundhed","Medicin","Humor","Skønlitteratur","Romaner","Skønlitteratur","Romaner","Historie:Kultur","Kirkehistorie","Håndarbejde/hobby/håndværk","Studiebøger","Filosofi","Skønlitteratur","Skuespil","Filosofi","Børnebøger","Ungdom","Skønlitteratur","Fortællinger","Teologi","Studiebøger","Samfund & historie","Lokalhistorie","Studiebøger","Naturvidenskab","Erindringer","Samfund & historie","Amerika/USA","Håndarbejde/hobby/håndværk","Hobby","Skønlitteratur","Noveller","Fortællinger","Kogebøger","Historie:Kultur","Skønlitteratur","Skuespil","Religion","Anden verdenskrig","Samfundsvidenskab","Børnebøger","Samfund & historie","Studiebøger","Filosofi","Ledelse & Management","Studiebøger","Studiebøger","Skønlitteratur","Skønlitteratur","Romaner","Krimi/spænding","Kunst & kultur","Kemi","Studiebøger","Skønlitteratur","Ungdom","Skønlitteratur","Litteraturvidenskab","Selvudvikling","Romaner","Sygdom/sundhed","Medicin","Skønlitteratur","Lokalhistorie","Personlig udvikling","Lokalhistorie","Samfund & historie","Børnebøger","Historie:Danmark","Arkæologi","Ungdom","Børnebøger","Skønlitteratur","Romaner","Arkitektur","Kunst & kultur","Romaner","Skønlitteratur","Religion","Børnebøger","Skønlitteratur","Krimi/spænding","Håndarbejde/hobby/håndværk","Antikviteter","Kunsthistorie","Skønlitteratur","Noveller","Skønlitteratur","Digte","Skønlitteratur","Digte","Kogebøger","Mad & gastronomi","Studiebøger","Filosofi","Biografier","Børnebøger","Ungdom","Skønlitteratur","Dokumentar","Romaner","Romaner","Studiebøger","Studiebøger","Sprog","Samfund & historie","Grønland","Erindringer","Samfund & historie","Hus & have","Erindringer","Samfund & historie","Samfundsvidenskab","Afrika","Historie:Danmark","Anden verdenskrig","Vinbøger","Hobby","Håndarbejde/hobby/håndværk","Skønlitteratur","Børnebøger","Romaner","Skønlitteratur","Krimi/spænding","Naturvidenskab","Studiebøger","Erindringer","Natur","Historie:Kultur","Skønlitteratur","Studiebøger","Skønlitteratur","Studiebøger","Ungdom","Skønlitteratur","Dokumentar","Transportmidler","Teknik","Rejsebøger/guides","Skønlitteratur","Drama","Personlig udvikling","Historie:Kultur","Vinbøger","Børnebøger","Kogebøger","Mad & gastronomi","Dokumentar","Memoirer","Erindringer","Kunsthistorie","Børnebøger","Skønlitteratur","Romaner","Børnebøger","Ungdom","Skønlitteratur","Studiebøger","Ordbøger & leksika","Dokumentar","Pædagogik","Studiebøger","Natur","Erindringer","Skønlitteratur","Lokalhistorie","Krimi/spænding","Romaner","Studiebøger"
"Om at være sig selv - et udvalg","Christian Kampmann"," fra 1984 på forlaget Dansklærerforeningen. Paperback, 132sider, illustreret med fotos","8701048317","20 kr","http://www.bogbasen.dk/images/3731342_125_125.jpg","Skønlitteratur"
"Grimbosq","Henri Troyat"," fra 1984 på forlaget Dansklærerforeningen. Paperback, 132sider, illustreret med fotos","8701048317","20 kr","http://www.bogbasen.dk/images/3737901_125_125.jpg","Skønlitteratur"
"Ud til kanten, Simon, helt ud! - en ungdomsroman","Bent Rasmussen"," fra 1994 på forlaget Høst og søn. Hft. 249sider, som ny","8701048317","20 kr","http://www.bogbasen.dk/images/3662925_125_125.jpg","Skønlitteratur","Romaner"
"Nærmeste fortrolige","Carl Bang"," fra 1976 på forlaget Gyldendals Bogklub, indbundet 245 sider","8701048317","20 kr","http://www.bogbasen.dk/images/3662798_125_125.jpg","Skønlitteratur","Romaner"
"Kunsten at dø","Anna Grue"," fra 2013 på Politikens Forlag, paperback, 410 sider","8701048317","25 kr","http://www.bogbasen.dk/images/3708018_125_125.jpg","Skønlitteratur","Krimi/spænding","Romaner"
"Herskab og Tjenestefolk","John Hawkeswort"," fra 2013 på Politikens Forlag, paperback, 410 sider","8701048317","20 kr","http://www.bogbasen.dk/images/3629004_125_125.jpg","Skønlitteratur"
"Skyggernes hus","Andre Norton & Phyllis Miller"," fra 1985 på forlaget Gyldendal. Paperback, 137sider","8701048317","20 kr","http://www.bogbasen.dk/images/3731343_125_125.jpg","Skønlitteratur"
"Mod til at være kirke. Menighedsopbygning og kirkens identitet","Fredrik Modéus","1. udgave fra 2011 på forlaget Alfa. Hæfte. 213 sider","978-91191-96-1","25 kr","http://www.bogbasen.dk/images/3726651_125_125.jpg","Studiebøger","Teologi"
"James Cook. Stillehavets erobrer","Alistair Maclean"," fra 1973 på forlaget Gyldendal. Hft. 180 sider, illustreret","87-00-29061-0","25 kr","http://www.bogbasen.dk/images/3653277_125_125.jpg","Samfund & historie"
"TOPFEBER - De syv tinder på rekordtid. - om bjergbestigning","Søren Gudmann","1. udgave fra 2006 på forlaget Aschehoug. Hft. 223 sider, illustreret","87-11-30035-3","75 kr","http://www.bogbasen.dk/images/3653280_125_125.jpg","Dokumentar"
"Jeg har elsket","Anna Gavalda"," fra 2002 på forlaget Per Kofod. Hft. 139sider. Som ny","87-11-30035-3","25 kr","http://www.bogbasen.dk/images/3688907_125_125.jpg","Skønlitteratur","Romaner"
"Min Casanova","Chi-Yun Eskelund"," fra 1992 på forlaget Vindrose. Hft. 123sider. Som ny","87-11-30035-3","25 kr","http://www.bogbasen.dk/images/3688909_125_125.jpg","Erindringer"
"I Nielsines fodspor - kvindelige læger gennem 100 år","Redigeret af: Kirstine Borum, Bente Danneskiold-Samsøe, Vibeke Jørgensen, Aggi Kjær, Susanne Kroon, Annie Schondel, Kirsten Sølvsten Sørensen","1. udgave fra 1984 på forlaget Munksgaard. Hft. 312sider, illustreret med fotos","87-11-30035-3","25 kr","http://www.bogbasen.dk/images/3688906_125_125.jpg","Samfund & historie"
"Søforklaring - Salte ord om en handling-","Erik Wedersøe"," fra 1979 på forlaget Gyldendal. Hft. 222sider, illustreret","87-11-30035-3","25 kr","http://www.bogbasen.dk/images/3688913_125_125.jpg","Erindringer"
"Det nye NORGES MALERKUNST - attenhundre og fjorten til nittenhundre","Andreas Aubert"," fra 1904 på forlaget Alb. Cammermeyer. Indb. 24x31cm. 104sider, illustreret med s/h gengivelser af kunstværker","87-11-30035-3","25 kr","http://www.bogbasen.dk/images/3726628_125_125.jpg","Kunsthistorie"
"Rejse i Perons Rige - Argentina","Leif Borthen"," fra 1953 på forlaget Fremads rejsebøger. Indb. 281sider, illustreret med fotos","87-11-30035-3","20 kr","http://www.bogbasen.dk/images/3726628_125_125.jpg","Samfund & historie"
"Månen vender forkert - New Zealand","Lotte Eskelund"," fra 1955 på forlaget Fremads rejsebøger. Indb. 285sider, illustreret","87-11-30035-3","20 kr","http://www.bogbasen.dk/images/3726628_125_125.jpg","Samfund & historie"
"Nunamiut - blandt Alaskas Indlands-Eskimoer","Helge Ingstad"," fra 1954 på forlaget Fremads rejsebøger. indb. 267sider, illustreret","87-11-30035-3","20 kr","http://www.bogbasen.dk/images/3726628_125_125.jpg","Samfund & historie"
"Den Hellige Skov - Magi og hemmelige ritualer hos Tomaerne","Pierre-Dominique Gaisseau"," fra 1956 på forlaget Fremads rejsebøger. indb. 246sider, illustreret","87-11-30035-3","20 kr","http://www.bogbasen.dk/images/3726628_125_125.jpg","Samfund & historie"
"De røde Floders Land - Liberia","Karen Herold Olsen"," fra 1953 på forlaget Fremads rejsebøger. Indb. 233sider, illustreret","87-11-30035-3","20 kr","http://www.bogbasen.dk/images/3726628_125_125.jpg","Samfund & historie"
"Mennesker i Jungle - Indonesien, Borneo","Eric Lundqvist"," fra 1958 på forlaget Fremads rejsebøger. indb. 233sider, illustreret","87-11-30035-3","20 kr","http://www.bogbasen.dk/images/3726628_125_125.jpg","Samfund & historie"
"Fra Thule til Rio - bearbejdelse af","Peter Freuchen"," fra 1957 på forlaget Fremads rejsebøger. indb. 267sider, illustreret","87-11-30035-3","25 kr","http://www.bogbasen.dk/images/3726628_125_125.jpg","Samfund & historie"
"Køge Museum Årbog 1983-1989","Gunnar Solvang (red)"," fra 1990","87-11-30035-3","10 kr","http://www.bogbasen.dk/images/3718248_125_125.jpg","Lokalhistorie"
"Køge Museum Årbog 1990","Gunnar Solvng (red)"," fra 1991","87-11-30035-3","10 kr","http://www.bogbasen.dk/images/3718249_125_125.jpg","Lokalhistorie"
"Køge Museum Årbog 1991","Gunnar Solvang (red)"," fra 1992","","10 kr","http://www.bogbasen.dk/images/3718250_125_125.jpg","Skønlitteratur","Historie:Danmark","Arkæologi","Romaner","Samfund & historie","Skønlitteratur","Skønlitteratur","Humor","Biografier","Idræt","Skønlitteratur","Børnebøger","Sundhed","Medicin","Humor","Skønlitteratur","Romaner","Skønlitteratur","Romaner","Historie:Kultur","Kirkehistorie","Håndarbejde/hobby/håndværk","Studiebøger","Filosofi","Skønlitteratur","Skuespil","Filosofi","Børnebøger","Ungdom","Skønlitteratur","Fortællinger","Teologi","Studiebøger","Samfund & historie","Lokalhistorie","Studiebøger","Naturvidenskab","Erindringer","Samfund & historie","Amerika/USA","Håndarbejde/hobby/håndværk","Hobby","Skønlitteratur","Noveller","Fortællinger","Kogebøger","Historie:Kultur","Skønlitteratur","Skuespil","Religion","Anden verdenskrig","Samfundsvidenskab","Børnebøger","Samfund & historie","Studiebøger","Filosofi","Ledelse & Management","Studiebøger","Studiebøger","Skønlitteratur","Skønlitteratur","Romaner","Krimi/spænding","Kunst & kultur","Kemi","Studiebøger","Skønlitteratur","Ungdom","Skønlitteratur","Litteraturvidenskab","Selvudvikling","Romaner","Sygdom/sundhed","Medicin","Skønlitteratur","Lokalhistorie","Personlig udvikling","Lokalhistorie","Samfund & historie","Børnebøger","Historie:Danmark","Arkæologi","Ungdom","Børnebøger","Skønlitteratur","Romaner","Arkitektur","Kunst & kultur","Romaner","Skønlitteratur","Religion","Børnebøger","Skønlitteratur","Krimi/spænding","Håndarbejde/hobby/håndværk","Antikviteter","Kunsthistorie","Skønlitteratur","Noveller","Skønlitteratur","Digte","Skønlitteratur","Digte","Kogebøger","Mad & gastronomi","Studiebøger","Filosofi","Biografier","Børnebøger","Ungdom","Skønlitteratur","Dokumentar","Romaner","Romaner","Studiebøger","Studiebøger","Sprog","Samfund & historie","Grønland","Erindringer","Samfund & historie","Hus & have","Erindringer","Samfund & historie","Samfundsvidenskab","Afrika","Historie:Danmark","Anden verdenskrig","Vinbøger","Hobby","Håndarbejde/hobby/håndværk","Skønlitteratur","Børnebøger","Romaner","Skønlitteratur","Krimi/spænding","Naturvidenskab","Studiebøger","Erindringer","Natur","Historie:Kultur","Skønlitteratur","Studiebøger","Skønlitteratur","Studiebøger","Ungdom","Skønlitteratur","Dokumentar","Transportmidler","Teknik","Rejsebøger/guides","Skønlitteratur","Drama","Personlig udvikling","Historie:Kultur","Vinbøger","Børnebøger","Kogebøger","Mad & gastronomi","Dokumentar","Memoirer","Erindringer","Kunsthistorie","Børnebøger","Skønlitteratur","Romaner","Børnebøger","Ungdom","Skønlitteratur","Studiebøger","Ordbøger & leksika","Dokumentar","Pædagogik","Studiebøger","Natur","Erindringer","Skønlitteratur","Lokalhistorie","Krimi/spænding","Romaner","Studiebøger","Lokalhistorie"
"Køge Museum Årbog 1993","Gunnar Solvang (red)"," fra 1994","","10 kr","http://www.bogbasen.dk/images/3718251_125_125.jpg","Lokalhistorie"
"Køge Museum Årbog 1994","Gunnar Solvang (red)"," fra 1995","","10 kr","http://www.bogbasen.dk/images/3718252_125_125.jpg","Lokalhistorie"
"Køge Museum Årbog 1995 - Jubilæum 100år 1896-1996","Gunnar Solvang (red)"," fra 1996","","25 kr","http://www.bogbasen.dk/images/3718254_125_125.jpg","Lokalhistorie"
"Køge Museum Årbog 1996","Gunnar Solvang (red)"," fra 1997","","10 kr","http://www.bogbasen.dk/images/3718255_125_125.jpg","Lokalhistorie"
"Køge Museum Årbog 1997","Michael Teisen (red)"," fra 1998","","10 kr","http://www.bogbasen.dk/images/3718256_125_125.jpg","Lokalhistorie"
"Køge Museum Årbog 1998","Gunnar Solvang og Michael Teisen (red)"," fra 1999","","10 kr","http://www.bogbasen.dk/images/3718257_125_125.jpg","Lokalhistorie"
"Køge Museum Årbog 1999","Gunnar Solvang (red)"," fra 2000","","10 kr","http://www.bogbasen.dk/images/3718258_125_125.jpg","Lokalhistorie"
"Køge Museum Årbog 2000","Gunnar Solvang (red)"," fra 2001","","10 kr","http://www.bogbasen.dk/images/3718259_125_125.jpg","Lokalhistorie"
"Køge Museum Årbog 2001","Gunnar Solvang (red)"," fra 2002","","10 kr","http://www.bogbasen.dk/images/3718260_125_125.jpg","Lokalhistorie"
"Køge Museum Årbog 2002","Gunnar Solvang (red)"," fra 2003","","10 kr","http://www.bogbasen.dk/images/3718261_125_125.jpg","Lokalhistorie"
"Køge Museum Årbog 2007","Michael Teisen (red)"," fra 2007","","10 kr","http://www.bogbasen.dk/images/3718265_125_125.jpg","Lokalhistorie"
"Det var faktisk ikke det jeg sagde! - om samtalens vildveje","Deborah Tannen"," fra 1989 på forlaget Munksgaard. Hft. 176sider. Fin stand","8716101952","20 kr","http://www.bogbasen.dk/images/3718243_125_125.jpg","Studiebøger","Kommunikation"
"HORNBÆK - om Skagenkunstneres ophold i fiskerlejet","Kai Flor"," fra 1940 på forlaget Hirschprung. Indb. 254sider, illustreret. Fin stand","8716101952","20 kr","http://www.bogbasen.dk/images/3727057_125_125.jpg","Lokalhistorie"
"Danske Fortællinger 1+2","Af kendte danske forfattere"," fra 1964 på forlaget Gyldendals bibliotek. 2 indb.bøger. 296+264sider. Fin stand","8716101952","25 kr","http://www.bogbasen.dk/images/3718242_125_125.jpg","Skønlitteratur"
"Hul i hovedet - - er en særlig hilsen fra LEV til børn - blandt andre de, der har en bror eller søster med et udviklingshandicap.","Susanne Dencker","- er en særlig hilsen fra LEV til børn - blandt andre de, der har en bror eller søster med et udviklingshandicap.","8716101952","10 kr","http://www.bogbasen.dk/images/3718520_125_125.jpg","Børnebøger"
"Tag Del","Jesper Jensen"," fra 1971 på forlaget Røde Hane. Hft. 72sider.","8716101952","20 kr","http://www.bogbasen.dk/images/3539898_125_125.jpg","Studiebøger","Politik"
"Svampens Tid - af en uerfaren kronikørs optegnelser 1965-1969","Ebbe Reich"," fra 1969 på forlaget Rhodos. Hft. 200sider","8716101952","20 kr","http://www.bogbasen.dk/images/3539909_125_125.jpg","Studiebøger","Politik"
"Mørkt tidevand","William P. Kennedy"," fra 1998 på forlaget Egmont. Indb. 315sider","87-608-0122-0","20 kr","http://www.bogbasen.dk/images/3634859_125_125.jpg","Skønlitteratur"
"Gamle Börnerim og Lege - udvalgte og illustrerede af Louis Moe","William P. Kennedy"," fra 1927 på forlaget Henrik Koppel. Hft. 20sider, illustreret med tegninger i farve og s/h","87-608-0122-0","15 kr","http://www.bogbasen.dk/images/3729049_125_125.jpg","Børnebøger"
"Det kan lade sig gøre - bedre sammenhæng mellem børneliv - familieliv - arbejdsliv","Det tværministerielle børneudvalg"," fra 1992 på forlaget Det tværministerielle børneudvalg","8750396145","20 kr","http://www.bogbasen.dk/images/3671764_125_125.jpg","Studiebøger"
"Lederskabets psykologi","Joachim Israel,    Fingal Ström"," fra 1965 på forlaget Arbejdernes oplysningsforbund i Danmark","8750396145","20 kr","http://www.bogbasen.dk/images/3644279_125_125.jpg","Studiebøger"
"Bogen om KRYDDERURTER i madlavningen","Lotte Haveman"," fra 1980 på forlaget Lademann. Indb. 48sider, illustreret. Fin stand","8750396145","10 kr","http://www.bogbasen.dk/images/3729415_125_125.jpg","Kogebøger","Mad & gastronomi"
"Hamlets bog om SPISELIGE GAVER","Arvid Honoré"," fra 1987 på forlaget Hamlet. Indb. 48sider, illustreret. Fin stand","8750396145","10 kr","http://www.bogbasen.dk/images/3729457_125_125.jpg","Kogebøger","Mad & gastronomi"
"Hamlets bog om PINDEMADDER","Ruth Gunnarsen"," fra 1984 på forlaget Hamlet. Indb. 48sider, illustreret. Fin stand","8750396145","10 kr","http://www.bogbasen.dk/images/3729456_125_125.jpg","Kogebøger","Mad & gastronomi"
